ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
KV-2162-963259,06/04/2021,GM-51428,Home Office,Canada,Ottawa,ON,XYM-EI-34611961,Technology,Accessories,624.5
QF-5462-238708,27/12/2020,EN-14439,Home Office,Brazil,Curitiba,PR,TXF-PB-08071660,Furniture,Tables,310.03
GX-8955-064843,20/08/2023,VU-56770,Consumer,Brazil,São Paulo,SP,UQQ-BG-27960065,Technology,Machines,407.37
RN-0535-808105,06/04/2023,TD-98829,Corporate,Brazil,Salvador,BA,ZRD-YE-21083265,Office Supplies,Supplies,122.24
LR-2425-689908,17/06/2021,JJ-32973,Home Office,United States,New York,NY,EAX-DS-08513973,Office Supplies,Supplies,106.33
CO-5040-348170,07/06/2021,WD-48671,Consumer,Brazil,Curitiba,PR,PAS-KF-84701293,Technology,Accessories,781.11
ZT-5387-514663,25/09/2022,LI-99874,Corporate,United States,Houston,TX,FHG-RD-44286676,Office Supplies,Binders,105.54
VQ-9565-481966,30/04/2023,RI-82098,Home Office,Canada,Toronto,ON,VQV-DU-41896449,Furniture,Furnishings,471.64
RT-3467-149834,31/10/2021,QP-56553,Corporate,Canada,Calgary,AB,FZI-NH-66864373,Furniture,Storage,293.05
EC-6127-709409,18/03/2023,UV-57137,Home Office,Canada,Montreal,QC,UHC-AT-24833738,Technology,Copiers,600.06
ZD-4117-004977,06/05/2022,WY-09966,Home Office,Brazil,Belo Horizonte,MG,NKT-AI-44806293,Technology,Machines,659.32
XI-5965-147694,02/09/2020,DH-28114,Home Office,Canada,Toronto,ON,CDU-FZ-56114983,Furniture,Tables,383.68
IF-7314-024751,26/04/2021,OF-04210,Corporate,Brazil,Rio de Janeiro,RJ,YPK-TI-70253848,Office Supplies,Paper,101.05
CF-5741-566465,07/09/2023,DO-00654,Consumer,Brazil,São Paulo,SP,CJG-HC-61165400,Office Supplies,Paper,84.19
WH-3132-258614,13/05/2021,KP-55047,Corporate,United States,Los Angeles,CA,PDY-BC-20948805,Technology,Machines,834.92
UM-1282-864436,23/01/2023,FA-67804,Home Office,United States,Houston,TX,BTC-OL-72234373,Furniture,Bookcases,296.68
BS-3430-810560,14/01/2024,FM-06130,Corporate,Brazil,Salvador,BA,HQA-TZ-23412267,Technology,Machines,1062.36
GA-7025-467849,18/06/2020,AD-00871,Corporate,United States,Chicago,IL,FSS-EI-99542347,Furniture,Tables,297.12
QK-8383-992549,10/03/2021,LJ-74158,Corporate,Canada,Toronto,ON,ZOH-SX-77121500,Technology,Accessories,703.44
LR-2890-634793,23/05/2023,VM-12885,Consumer,Brazil,São Paulo,SP,CTG-AC-46835376,Technology,Machines,843.22
LF-8462-962001,29/07/2022,LW-35600,Consumer,United States,Houston,TX,CGU-BJ-29917870,Furniture,Storage,427.86
ZS-8280-398063,10/02/2022,GT-39640,Consumer,United States,Chicago,IL,WDA-GK-67199327,Furniture,Chairs,518.9
WJ-1047-977186,10/01/2021,ZO-61427,Corporate,United States,Miami,FL,URV-CU-59152676,Office Supplies,Art,62.29
JV-7436-350505,24/04/2023,GW-93710,Corporate,Brazil,Rio de Janeiro,RJ,ZSV-AJ-62785130,Technology,Machines,630.05
EO-6089-954460,17/01/2022,AT-76313,Corporate,United States,New York,NY,UEW-WC-15221167,Technology,Accessories,858.76
AF-0083-049392,14/06/2024,HC-61709,Consumer,Canada,Calgary,AB,KRJ-ER-47597982,Office Supplies,Paper,145.74
CQ-5091-039393,24/05/2025,DJ-79975,Home Office,Brazil,Curitiba,PR,KJK-UH-09016630,Office Supplies,Supplies,117.44
JJ-7338-292130,05/02/2023,DQ-73788,Home Office,Canada,Vancouver,BC,JGP-CS-55642369,Furniture,Furnishings,386.95
PJ-5810-958676,25/05/2021,JT-84281,Home Office,Canada,Ottawa,ON,OUI-PM-72975300,Technology,Copiers,1099.27
AL-8528-496400,30/07/2022,KX-84438,Home Office,United States,Miami,FL,PQA-SV-76174046,Technology,Phones,687.49
VT-5961-132086,25/12/2021,RO-20979,Corporate,Brazil,São Paulo,SP,HCY-AV-69570954,Technology,Machines,319.53
ET-8813-362117,07/06/2023,EE-31241,Home Office,Canada,Vancouver,BC,LBF-YQ-96421590,Office Supplies,Art,86.63
AQ-5985-075803,27/01/2022,IK-26241,Consumer,United States,Los Angeles,CA,OTR-LB-92135734,Office Supplies,Paper,68.8
QE-3046-391763,08/10/2023,TB-23507,Home Office,Canada,Vancouver,BC,KGR-GU-74758681,Office Supplies,Binders,78.7
IJ-1252-823780,20/07/2024,AA-23706,Corporate,United States,New York,NY,QCO-RS-32208267,Furniture,Bookcases,605.3
LC-8034-811509,20/09/2024,WK-45563,Home Office,Brazil,Salvador,BA,BEQ-ID-71146328,Furniture,Bookcases,410.66
PM-9732-708670,14/01/2023,NQ-90256,Consumer,United States,Los Angeles,CA,AGE-PP-30950648,Furniture,Storage,436.28
OH-0965-570103,02/08/2024,HE-51070,Home Office,Brazil,Rio de Janeiro,RJ,WIB-DT-68632082,Technology,Machines,802.28
LL-9931-846258,29/07/2021,IS-39785,Home Office,Brazil,Salvador,BA,NNE-OU-37934856,Technology,Accessories,661.97
MW-4813-558147,16/08/2023,WZ-99706,Corporate,Canada,Calgary,AB,VBS-YU-21637590,Technology,Phones,343.36
WV-4910-629292,25/10/2020,UC-46407,Home Office,Brazil,Belo Horizonte,MG,KHG-NR-43729440,Office Supplies,Supplies,133.7
LH-7191-578151,30/08/2024,PZ-75910,Home Office,Brazil,Belo Horizonte,MG,GRB-DE-48141701,Furniture,Storage,435.12
QK-5182-927755,22/05/2024,XP-65880,Corporate,United States,Los Angeles,CA,WCM-IB-64157890,Technology,Copiers,809.65
NX-4425-014234,16/10/2021,TR-69638,Home Office,Canada,Montreal,QC,ODT-YR-90400756,Furniture,Storage,350.0
NS-8780-086446,12/01/2021,EJ-91719,Corporate,Brazil,Belo Horizonte,MG,MRV-QU-71355508,Furniture,Storage,432.82
OB-8111-803243,07/01/2025,YF-82163,Home Office,Brazil,Curitiba,PR,SGI-RM-95083771,Office Supplies,Envelopes,68.64
TW-1746-484173,27/03/2023,ZB-35604,Consumer,Canada,Montreal,QC,QXB-SE-25414297,Office Supplies,Envelopes,91.45
XJ-5625-877025,10/04/2024,ZS-90612,Consumer,Canada,Ottawa,ON,NPC-PQ-89774967,Furniture,Furnishings,572.83
JN-0315-862161,15/09/2020,RH-34262,Corporate,Brazil,Rio de Janeiro,RJ,AAT-UG-78038950,Technology,Phones,611.88
OW-6782-668376,25/09/2020,UH-21551,Corporate,Canada,Toronto,ON,MMV-DY-11801602,Technology,Machines,468.88
IP-0519-512631,06/08/2021,SV-39250,Corporate,Canada,Toronto,ON,WYJ-ZK-04066139,Technology,Copiers,821.71
SZ-1798-115955,19/01/2023,WI-45552,Consumer,United States,Los Angeles,CA,HIY-DO-04327406,Furniture,Furnishings,465.97
UH-8254-692780,10/01/2025,HZ-57978,Corporate,Canada,Ottawa,ON,BII-CR-94462633,Office Supplies,Supplies,153.94
ZG-7190-700478,23/10/2020,AW-54896,Consumer,Brazil,Belo Horizonte,MG,LIR-WV-97484729,Office Supplies,Supplies,124.75
MV-0508-630511,30/08/2020,JI-54286,Corporate,Brazil,Curitiba,PR,YYJ-VW-21797353,Furniture,Bookcases,243.57
IT-6138-650555,03/06/2023,PC-61734,Corporate,United States,Houston,TX,GBP-IP-63062959,Office Supplies,Binders,111.96
II-5729-971942,05/03/2021,ZC-94689,Consumer,United States,Chicago,IL,FDH-JH-32340789,Office Supplies,Art,96.6
JD-0779-688264,09/02/2023,MP-72051,Corporate,United States,Houston,TX,OGS-VD-61494486,Technology,Machines,828.0
KJ-2024-688709,23/09/2020,DY-80159,Home Office,United States,Los Angeles,CA,VCX-DA-48517110,Office Supplies,Binders,81.57
GB-3703-935659,12/05/2023,QA-07340,Consumer,United States,Chicago,IL,JVA-KO-15486027,Office Supplies,Binders,93.47
FV-4076-210929,22/04/2025,TA-72593,Consumer,Canada,Toronto,ON,UAQ-UC-87792372,Office Supplies,Supplies,7.61
CU-4368-585343,28/12/2023,RH-43837,Corporate,United States,Miami,FL,FAV-MF-45654084,Furniture,Storage,464.57
CV-6920-304058,29/08/2024,KB-39270,Consumer,Brazil,Salvador,BA,JTE-UG-74933613,Office Supplies,Supplies,127.8
MC-4140-579563,19/03/2024,ZX-35048,Corporate,United States,Chicago,IL,BDG-HD-52823802,Technology,Accessories,823.97
CM-2170-777409,15/08/2021,QB-38063,Home Office,United States,Houston,TX,BRY-QJ-98437818,Furniture,Storage,463.91
JJ-5349-619953,02/07/2020,HJ-36698,Consumer,Canada,Vancouver,BC,PNU-AN-26494025,Office Supplies,Binders,142.93
YD-8881-828121,20/05/2021,VP-27933,Consumer,Brazil,São Paulo,SP,EFH-PT-60075369,Furniture,Tables,420.4
GO-1533-459429,05/03/2024,EC-77995,Home Office,Canada,Ottawa,ON,RKO-MP-60596722,Furniture,Chairs,356.02
DV-6849-551965,22/06/2021,ZC-17345,Home Office,United States,Miami,FL,JEM-VD-63834742,Furniture,Storage,265.39
XZ-9688-841328,25/01/2025,KA-42971,Consumer,Brazil,São Paulo,SP,QWR-MQ-19811893,Furniture,Tables,292.55
DI-0200-490985,04/09/2022,YH-19876,Home Office,Brazil,São Paulo,SP,IGM-MT-38933472,Office Supplies,Art,102.29
ED-2721-110775,25/11/2021,BO-32917,Home Office,United States,Chicago,IL,XBA-LF-74944146,Technology,Phones,745.82
YV-9355-706556,29/06/2021,RV-15938,Home Office,United States,Houston,TX,QSW-HQ-51273226,Office Supplies,Binders,47.22
XW-3470-027189,04/04/2024,BY-18992,Consumer,Canada,Montreal,QC,URC-HA-42448469,Furniture,Furnishings,371.16
JL-9649-532049,14/05/2025,OR-05974,Home Office,Brazil,Rio de Janeiro,RJ,KBL-RU-55889332,Furniture,Tables,479.1
UI-3322-990344,20/01/2025,IN-17444,Home Office,United States,Chicago,IL,SOX-FF-76462327,Technology,Accessories,837.8
JV-6254-574485,20/01/2023,YA-31474,Home Office,United States,Houston,TX,FJH-UJ-41286991,Furniture,Furnishings,353.51
VW-0187-145089,12/03/2021,CE-49415,Consumer,Brazil,Salvador,BA,VPA-MZ-62799942,Technology,Accessories,213.35
HX-1644-979109,31/12/2021,HW-15968,Home Office,United States,Miami,FL,NKW-IV-27797466,Office Supplies,Envelopes,101.64
VZ-4345-090321,11/11/2022,NG-02612,Corporate,United States,Los Angeles,CA,YLI-XI-91454289,Technology,Machines,313.25
KM-5012-684459,08/11/2020,RY-73642,Corporate,Brazil,Belo Horizonte,MG,JEP-QJ-69217069,Furniture,Storage,367.07
SQ-2558-885348,20/01/2025,CW-51231,Consumer,Canada,Calgary,AB,UBC-YR-56514738,Furniture,Bookcases,300.41
VF-0638-018257,20/09/2020,YS-66969,Home Office,Canada,Toronto,ON,ZLV-IC-24346280,Office Supplies,Art,138.17
WO-6191-695990,02/11/2023,XM-46161,Corporate,United States,Houston,TX,NMV-DB-10131323,Technology,Accessories,594.87
MW-5334-363178,30/04/2025,MR-87404,Home Office,Brazil,Salvador,BA,XAU-WA-95767187,Furniture,Furnishings,448.53
NU-9512-957577,29/08/2021,CB-47330,Consumer,United States,Los Angeles,CA,KPD-DR-19842448,Furniture,Chairs,399.77
HE-2444-470191,22/10/2024,NC-04164,Home Office,Canada,Ottawa,ON,JES-IS-15685518,Office Supplies,Binders,114.95
WV-4883-417911,23/12/2021,RD-71522,Home Office,Canada,Calgary,AB,GSK-XH-42752956,Furniture,Tables,479.06
GQ-6810-371412,08/11/2023,MS-48834,Corporate,United States,Chicago,IL,CZB-SO-14552506,Furniture,Furnishings,331.27
IT-2877-123679,18/10/2020,XW-04984,Consumer,United States,Chicago,IL,KHZ-TG-92086586,Technology,Accessories,543.77
KX-3534-940593,03/07/2024,ZW-55748,Home Office,Canada,Toronto,ON,BEW-MC-14484114,Furniture,Furnishings,291.34
GD-3222-233015,29/09/2021,UB-86424,Corporate,Canada,Montreal,QC,BZY-LY-39593418,Technology,Phones,534.22
JN-1486-686088,05/10/2022,SY-08287,Corporate,Brazil,Curitiba,PR,CGF-DK-39477917,Office Supplies,Binders,70.43
QY-8647-257591,16/04/2023,DG-37871,Home Office,Brazil,Salvador,BA,CFG-DM-97049829,Furniture,Bookcases,276.38
IO-8451-984517,06/09/2023,KI-41800,Home Office,Canada,Vancouver,BC,JKK-ZS-32691244,Office Supplies,Supplies,108.88
WF-4013-217210,08/01/2023,AE-30102,Home Office,Canada,Montreal,QC,OMQ-RU-98467717,Office Supplies,Binders,84.97
LG-8061-907371,07/05/2022,HM-40583,Corporate,Canada,Montreal,QC,YKB-KF-22020655,Technology,Phones,537.08
HS-0796-753177,31/08/2023,GS-37632,Corporate,United States,Chicago,IL,QJO-GB-47420948,Office Supplies,Binders,155.88
YI-9404-194144,31/10/2023,ZA-60857,Corporate,United States,Los Angeles,CA,EWU-EL-03836621,Technology,Accessories,969.79
HO-6882-346284,25/08/2024,HY-67104,Corporate,United States,New York,NY,RBO-RZ-78836589,Furniture,Furnishings,380.17
KL-8671-398375,20/02/2023,RR-75156,Home Office,Brazil,Rio de Janeiro,RJ,ESD-AZ-24810932,Technology,Accessories,529.16
WP-4649-467875,31/12/2021,KP-50418,Consumer,Brazil,São Paulo,SP,NQX-YA-31062505,Technology,Accessories,672.45
IX-8277-728488,21/01/2021,PK-14445,Home Office,Canada,Calgary,AB,YUP-RK-26359415,Furniture,Bookcases,365.81
GN-6432-966056,26/10/2023,IG-57170,Home Office,Canada,Calgary,AB,UKQ-SX-37483913,Technology,Accessories,802.79
DY-2160-006198,16/04/2022,ER-37557,Corporate,Canada,Montreal,QC,LDP-OD-11404401,Office Supplies,Art,88.87
UO-5379-319435,20/02/2021,AX-27434,Home Office,Brazil,São Paulo,SP,ICF-RE-04983919,Furniture,Tables,438.04
YH-0527-341531,08/08/2024,CD-72438,Consumer,Brazil,Rio de Janeiro,RJ,PJK-ZH-60246633,Furniture,Furnishings,341.37
RO-1130-002363,03/04/2024,SF-16835,Corporate,Canada,Toronto,ON,WMR-VR-86946661,Technology,Phones,610.24
KF-7220-357302,19/01/2025,DB-66391,Home Office,Brazil,Belo Horizonte,MG,VUC-CJ-99587276,Furniture,Tables,494.59
SM-8738-872424,27/03/2024,MY-30214,Consumer,Canada,Vancouver,BC,RKW-IA-75678057,Furniture,Bookcases,272.63
UI-8047-647322,22/02/2022,JY-75342,Corporate,Brazil,Rio de Janeiro,RJ,IVB-WU-04076446,Office Supplies,Paper,94.41
VQ-6689-834151,12/06/2021,UX-28097,Corporate,United States,New York,NY,LTG-DB-40910241,Furniture,Furnishings,427.76
HX-5166-586423,22/08/2022,XZ-94991,Home Office,Brazil,Curitiba,PR,JSI-QE-48883068,Technology,Phones,575.7
ZP-3437-062540,22/10/2024,HB-67758,Home Office,United States,Miami,FL,WQX-CS-84428520,Technology,Machines,583.69
WV-1608-167582,14/12/2020,SF-73560,Home Office,Canada,Vancouver,BC,VOK-PS-27123067,Furniture,Tables,335.9
MZ-2657-136775,06/08/2020,IO-37311,Consumer,Canada,Vancouver,BC,DRH-US-96211379,Furniture,Furnishings,347.88
KX-5657-575860,19/02/2021,IL-15409,Corporate,Canada,Montreal,QC,YDG-LE-72740251,Office Supplies,Binders,113.43
NG-8416-720945,03/11/2021,ZV-35614,Home Office,Canada,Ottawa,ON,BSK-CV-28531738,Office Supplies,Binders,102.1
QM-8631-522312,09/04/2024,JM-97000,Home Office,Brazil,Curitiba,PR,FWK-CP-42905731,Furniture,Furnishings,226.13
TL-9382-440291,30/07/2023,JO-29263,Consumer,United States,Los Angeles,CA,FPO-HK-98480447,Furniture,Tables,264.7
MV-5069-557124,12/05/2022,MU-04125,Corporate,Canada,Vancouver,BC,OAO-GF-82235281,Technology,Machines,737.25
YE-6388-097253,12/08/2024,LB-15809,Consumer,Canada,Vancouver,BC,PIZ-SJ-10200408,Office Supplies,Art,152.68
QT-9345-816937,10/07/2022,JK-38300,Corporate,Canada,Montreal,QC,EYX-XO-92290631,Office Supplies,Envelopes,151.76
RP-2453-859831,22/01/2022,UT-62544,Corporate,Brazil,Rio de Janeiro,RJ,BFB-QU-61345411,Furniture,Chairs,457.13
RS-1989-884248,06/04/2024,AM-92459,Home Office,United States,Miami,FL,LMB-CS-30492196,Technology,Copiers,520.97
HQ-5034-671447,27/05/2022,PQ-51693,Consumer,United States,Chicago,IL,NMJ-DU-40147278,Furniture,Storage,353.75
FA-0955-830421,02/06/2024,JT-11300,Consumer,Canada,Calgary,AB,YTF-AZ-61552753,Furniture,Tables,471.95
VQ-6093-645176,03/02/2022,SM-81073,Home Office,United States,Chicago,IL,UEW-NZ-45626300,Office Supplies,Binders,84.04
ZK-2620-332076,28/11/2024,SR-92158,Corporate,Canada,Vancouver,BC,QYL-MT-61336259,Office Supplies,Paper,29.62
TX-6216-364262,22/01/2025,QV-33697,Consumer,Brazil,São Paulo,SP,RCS-JQ-58002814,Office Supplies,Binders,73.06
VF-3996-067029,16/03/2023,QE-20056,Consumer,Canada,Ottawa,ON,YJB-HL-95448994,Furniture,Bookcases,359.06
SU-4229-673045,20/11/2020,XW-34984,Corporate,United States,Los Angeles,CA,BKT-MN-02318152,Technology,Copiers,258.17
AN-2808-374994,08/07/2023,EQ-13829,Home Office,United States,Chicago,IL,PRY-RD-87103800,Office Supplies,Supplies,94.94
SA-4371-608892,12/09/2022,RJ-82791,Corporate,Canada,Calgary,AB,MTE-VZ-53402383,Furniture,Storage,465.85
JH-9635-709535,15/10/2020,ZE-60428,Consumer,United States,Los Angeles,CA,LOC-PV-52186611,Furniture,Storage,217.48
YV-3402-504526,07/05/2021,VH-78621,Consumer,Brazil,Curitiba,PR,SPX-GG-97580388,Office Supplies,Supplies,115.14
MZ-6575-730919,06/11/2024,DC-40396,Consumer,Brazil,Rio de Janeiro,RJ,NVN-DP-65791377,Technology,Machines,766.88
ZE-1238-362804,03/06/2022,DJ-10217,Corporate,Canada,Toronto,ON,DXS-BT-40643653,Office Supplies,Supplies,70.07
VI-4369-030587,13/04/2024,KF-69934,Home Office,Canada,Montreal,QC,FEG-IA-67194318,Office Supplies,Envelopes,43.41
CQ-1585-181988,12/06/2024,WY-48052,Consumer,Brazil,Curitiba,PR,GIX-VJ-29958906,Office Supplies,Supplies,85.0
BK-3223-786590,07/11/2020,JZ-17825,Home Office,Brazil,Rio de Janeiro,RJ,BBL-PP-20373580,Technology,Phones,955.71
OU-1662-308177,19/05/2023,GE-31857,Home Office,United States,Miami,FL,ZRE-BD-98097470,Office Supplies,Paper,83.37
DJ-7931-892605,29/04/2022,HW-96879,Consumer,United States,Miami,FL,XYV-QB-73260386,Technology,Machines,792.39
NT-3503-374845,19/08/2021,FU-02536,Corporate,Brazil,Rio de Janeiro,RJ,JXW-RQ-67489744,Technology,Accessories,826.95
HS-3421-167838,07/08/2021,II-08256,Corporate,United States,Chicago,IL,VUR-DJ-20544108,Furniture,Bookcases,473.97
EV-8141-652483,23/09/2022,PP-88980,Corporate,Canada,Vancouver,BC,RCE-ZC-45239896,Furniture,Chairs,420.2
WC-5948-266615,17/06/2021,YJ-89936,Home Office,Brazil,Salvador,BA,RZP-EN-96036003,Technology,Phones,663.51
GM-7748-418910,29/11/2023,IE-83610,Corporate,Brazil,São Paulo,SP,XBW-RS-35632289,Office Supplies,Art,65.15
TD-3943-629097,17/06/2021,QZ-97137,Corporate,United States,Houston,TX,WCJ-BQ-44724649,Office Supplies,Art,107.3
JF-7322-593610,11/12/2021,GP-17796,Corporate,United States,Los Angeles,CA,MCC-VK-91980117,Furniture,Chairs,294.37
MO-9623-114810,19/07/2024,GK-86489,Home Office,United States,Houston,TX,RMK-BL-60265017,Office Supplies,Art,159.76
JK-4240-874410,14/07/2022,PJ-70491,Home Office,United States,Miami,FL,VGX-BM-67471972,Technology,Phones,695.9
AE-5159-015538,23/05/2021,BM-41703,Consumer,Canada,Calgary,AB,MDR-TM-07650421,Technology,Copiers,908.9
YT-1652-193773,07/08/2021,CF-70180,Home Office,United States,Houston,TX,YXV-FJ-34637958,Technology,Phones,1110.17
UO-5939-132689,06/03/2025,PK-55083,Consumer,Brazil,São Paulo,SP,DAS-KT-92524648,Office Supplies,Supplies,128.83
HS-8287-776812,18/11/2024,YW-62965,Home Office,Brazil,Rio de Janeiro,RJ,LTL-NI-61032104,Technology,Phones,676.27
JR-0398-382761,09/05/2024,ZO-71985,Consumer,Brazil,Curitiba,PR,RZX-BI-75257533,Furniture,Storage,285.96
ZJ-3710-775509,09/10/2022,FX-01599,Corporate,Brazil,Curitiba,PR,ZEV-AW-08145208,Furniture,Storage,557.16
HS-7855-918044,27/11/2020,MD-23252,Home Office,Canada,Montreal,QC,ZMY-WT-90420224,Furniture,Tables,341.55
DG-3172-945365,01/02/2021,FV-88966,Consumer,Canada,Vancouver,BC,FGC-TG-51819030,Furniture,Furnishings,425.08
SO-4727-932963,03/10/2024,YU-39202,Corporate,Brazil,Rio de Janeiro,RJ,LPL-ZS-12927109,Office Supplies,Paper,106.42
QJ-8134-509532,20/10/2021,FN-96861,Corporate,Brazil,Rio de Janeiro,RJ,EXA-TY-00784902,Technology,Accessories,1184.41
UB-1069-498543,06/04/2022,WH-63353,Home Office,Brazil,Rio de Janeiro,RJ,GNU-SI-61129420,Technology,Machines,846.2
HN-0014-147370,12/01/2022,BQ-56660,Corporate,Canada,Toronto,ON,MZK-UL-46511684,Technology,Phones,1151.82
WI-5000-873382,11/11/2024,HP-57116,Corporate,Canada,Ottawa,ON,BOB-YM-06449987,Technology,Machines,1025.46
EG-6768-919231,29/10/2022,KC-90035,Corporate,Canada,Ottawa,ON,CDJ-LZ-09246484,Furniture,Tables,419.06
AJ-2115-251633,22/07/2020,SX-48299,Home Office,Canada,Vancouver,BC,BQQ-NR-75226914,Technology,Accessories,641.2
PU-5284-586714,28/02/2023,ME-50682,Consumer,United States,Miami,FL,RAA-JL-65979324,Technology,Accessories,1042.47
WL-2453-539415,15/09/2023,MW-75519,Home Office,Canada,Vancouver,BC,CDO-MP-30116030,Technology,Copiers,397.09
GE-9832-580989,15/11/2022,XL-70738,Consumer,Brazil,Curitiba,PR,VKX-EG-26620871,Technology,Phones,512.04
CI-7810-896811,29/07/2022,YV-72337,Consumer,United States,Los Angeles,CA,NOM-VC-96545244,Office Supplies,Envelopes,135.62
DD-9211-007977,12/10/2021,XZ-69423,Corporate,United States,Miami,FL,QDQ-JP-27018815,Furniture,Chairs,282.62
LT-4925-853830,13/03/2024,XL-19387,Consumer,Brazil,Curitiba,PR,VQD-KH-64797207,Office Supplies,Supplies,51.78
BT-4411-704721,23/03/2024,DR-10101,Corporate,Brazil,Curitiba,PR,MQA-OH-28880008,Technology,Copiers,797.86
QA-5438-834093,15/02/2023,HM-07178,Corporate,United States,New York,NY,LCZ-HE-95582418,Technology,Copiers,730.67
KY-3292-550497,07/08/2023,QC-55105,Home Office,Canada,Ottawa,ON,NWT-LR-53132291,Technology,Copiers,899.97
SV-7267-687593,09/10/2020,KF-92247,Corporate,United States,Chicago,IL,FEW-GV-62844346,Technology,Phones,1068.35
RY-0751-763265,18/10/2020,BN-92510,Corporate,Brazil,Curitiba,PR,XFD-KS-24351103,Furniture,Chairs,558.41
TT-2143-548180,27/01/2021,QW-04936,Corporate,Brazil,Belo Horizonte,MG,HEG-WT-33065635,Technology,Accessories,822.99
SI-4444-004581,21/01/2021,NG-88972,Corporate,United States,Los Angeles,CA,FPB-YZ-71869997,Office Supplies,Envelopes,46.76
JX-4290-486253,20/09/2022,AP-32422,Home Office,Brazil,São Paulo,SP,NHN-HQ-41339392,Furniture,Furnishings,478.34
PY-7688-713226,07/06/2024,UL-22053,Home Office,Canada,Toronto,ON,LKF-PU-31987455,Office Supplies,Paper,112.03
HG-1532-213300,31/03/2024,PK-06218,Corporate,United States,Miami,FL,CAU-TS-84657951,Furniture,Tables,243.72
UE-0159-534384,27/09/2020,EM-74732,Consumer,Brazil,Rio de Janeiro,RJ,CBG-ON-64741517,Technology,Copiers,505.94
WM-5568-299043,22/03/2021,DI-19655,Home Office,Brazil,Salvador,BA,BVW-OD-44175303,Office Supplies,Paper,133.71
WT-6614-768174,18/10/2022,RF-76288,Consumer,Brazil,Belo Horizonte,MG,OIO-VW-92700611,Office Supplies,Paper,64.6
CS-5298-833877,10/11/2021,OH-83126,Consumer,Brazil,São Paulo,SP,ILY-MO-88701293,Technology,Machines,440.77
WQ-2130-344649,20/01/2022,GH-87079,Consumer,Brazil,Belo Horizonte,MG,YLZ-ST-35510892,Technology,Copiers,658.63
BL-9215-362599,02/12/2022,VW-54705,Home Office,United States,Los Angeles,CA,NQX-AN-09721634,Furniture,Bookcases,444.66
BI-9054-672561,15/09/2022,EH-68176,Corporate,United States,Houston,TX,DTS-QJ-13345160,Technology,Copiers,774.02
DY-2598-178370,17/09/2021,BV-13007,Corporate,Brazil,Salvador,BA,TSV-HO-81420638,Office Supplies,Binders,85.04
HI-5199-647790,21/09/2022,BT-91326,Home Office,Canada,Ottawa,ON,ZJR-NQ-34237285,Technology,Machines,588.72
WF-3395-600359,12/11/2024,JS-23243,Corporate,United States,New York,NY,CEA-GS-69710052,Furniture,Storage,433.06
VR-2714-331814,04/12/2023,FQ-11112,Home Office,United States,Chicago,IL,RZZ-WU-80966555,Office Supplies,Art,77.95
EW-7054-356103,01/07/2022,GW-38206,Corporate,Brazil,Curitiba,PR,MKU-VB-94855006,Technology,Accessories,818.48
OC-7888-499896,07/02/2025,IW-22263,Corporate,United States,Miami,FL,DQV-IJ-32712246,Technology,Copiers,848.0
DW-3825-516644,27/03/2023,LN-80723,Home Office,Brazil,Salvador,BA,PDT-RQ-91292130,Office Supplies,Envelopes,79.65
KG-9354-974494,05/09/2024,YL-88346,Consumer,Brazil,Curitiba,PR,PYU-SV-70565736,Technology,Phones,805.13
BG-2326-996162,18/12/2020,RX-02133,Consumer,United States,Houston,TX,NJN-DS-98648580,Office Supplies,Binders,106.78
FW-0570-763488,13/02/2023,TM-77522,Home Office,United States,Los Angeles,CA,NNE-NI-24616593,Furniture,Furnishings,452.43
YU-7357-113313,02/09/2021,LA-59801,Consumer,Brazil,São Paulo,SP,GVB-PL-04019544,Furniture,Chairs,346.33
HQ-6573-226208,02/08/2022,NL-35228,Home Office,United States,Houston,TX,BZY-SB-05500262,Furniture,Chairs,400.44
FB-6628-593691,29/11/2022,HI-31656,Home Office,Canada,Vancouver,BC,LXB-OW-45208034,Office Supplies,Paper,111.66
YH-9482-250237,05/05/2025,VL-63981,Consumer,United States,Chicago,IL,UAA-JV-75629682,Technology,Copiers,894.3
UB-2711-261910,01/02/2025,LK-77988,Consumer,Canada,Toronto,ON,VUG-VE-31943850,Furniture,Tables,346.45
SA-6380-304740,04/07/2021,UY-81514,Home Office,United States,New York,NY,HJS-PG-44922099,Technology,Phones,885.4
YV-4493-210049,10/05/2024,IW-26079,Consumer,Canada,Vancouver,BC,KCD-LP-99992358,Technology,Accessories,547.96
FI-6163-724514,05/12/2022,JA-43601,Corporate,Brazil,Salvador,BA,NMW-WE-51991033,Technology,Machines,445.72
CT-1735-542279,05/07/2020,NA-33192,Home Office,United States,Chicago,IL,GPV-HV-42973922,Technology,Machines,623.69
GQ-3215-951274,23/01/2021,KD-36923,Corporate,Canada,Montreal,QC,GAJ-YO-85510480,Office Supplies,Paper,85.17
MB-6756-637458,19/01/2022,UP-45672,Corporate,United States,Miami,FL,SPB-ZA-97179696,Technology,Accessories,449.2
NU-0004-824455,24/10/2022,CN-70181,Corporate,United States,Chicago,IL,NBS-IH-11181529,Technology,Copiers,748.11
UX-8318-365980,29/03/2022,PC-53189,Corporate,Brazil,Salvador,BA,TGB-LZ-88126761,Furniture,Bookcases,441.94
