ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-1975-636225,31/05/2024,CL-72356,Corporate,Canada,Montreal,QC,PROD-89665,Technology,Accessories,639.98
CA-2016-437875,16/03/2022,CL-42750,Home Office,Canada,Calgary,AB,PROD-52693,Furniture,Bookcases,235.26
UN-1976-749991,01/09/2024,CL-64702,Consumer,United States,Houston,TX,PROD-60366,Technology,Phones,513.12
BR-1979-565255,24/05/2021,CL-40549,Consumer,Brazil,São Paulo,SP,PROD-61242,Furniture,Tables,226.48
UN-1973-643299,19/10/2023,CL-19143,Consumer,United States,Chicago,IL,PROD-53413,Office Supplies,Binders,115.38
CA-2019-866225,12/09/2021,CL-69689,Home Office,Canada,Ottawa,ON,PROD-74883,Technology,Phones,666.61
BR-1977-530412,15/09/2021,CL-18362,Home Office,Brazil,Rio de Janeiro,RJ,PROD-48097,Office Supplies,Paper,81.15
CA-1980-912712,06/03/2022,CL-56578,Corporate,Canada,Montreal,QC,PROD-57761,Office Supplies,Labels,85.58
UN-2016-146048,02/06/2021,CL-27815,Corporate,United States,Los Angeles,CA,PROD-63767,Furniture,Chairs,262.53
CA-1997-424866,01/05/2024,CL-33942,Corporate,Canada,Ottawa,ON,PROD-72180,Technology,Machines,591.84
UN-2021-284473,20/05/2024,CL-58877,Consumer,United States,New York,NY,PROD-55835,Office Supplies,Binders,182.29
CA-1973-461859,08/08/2021,CL-36573,Corporate,Canada,Toronto,ON,PROD-89820,Technology,Machines,589.56
CA-2011-363722,24/05/2021,CL-11274,Home Office,Canada,Montreal,QC,PROD-18612,Office Supplies,Storage,85.72
CA-1977-958722,05/03/2021,CL-64667,Corporate,Canada,Montreal,QC,PROD-78989,Technology,Machines,400.51
CA-1996-478219,17/05/2021,CL-43570,Consumer,Canada,Vancouver,BC,PROD-53381,Office Supplies,Paper,10.26
CA-1977-387710,04/11/2023,CL-13828,Consumer,Canada,Vancouver,BC,PROD-28123,Technology,Accessories,387.24
BR-1982-242982,08/07/2021,CL-31246,Corporate,Brazil,Curitiba,PR,PROD-86089,Technology,Phones,423.89
BR-1978-883303,09/10/2020,CL-51020,Consumer,Brazil,Curitiba,PR,PROD-14749,Office Supplies,Binders,86.99
BR-2000-699349,08/09/2020,CL-49122,Corporate,Brazil,Rio de Janeiro,RJ,PROD-25223,Technology,Accessories,409.43
CA-2019-164723,28/07/2021,CL-84510,Consumer,Canada,Vancouver,BC,PROD-49668,Technology,Phones,428.31
BR-2015-754178,02/05/2023,CL-93103,Home Office,Brazil,Salvador,BA,PROD-22792,Office Supplies,Labels,78.19
BR-2021-410108,01/12/2024,CL-84220,Consumer,Brazil,Curitiba,PR,PROD-58508,Furniture,Tables,378.49
BR-1986-834159,20/02/2024,CL-69171,Home Office,Brazil,São Paulo,SP,PROD-14043,Technology,Machines,748.26
BR-2012-176824,06/02/2022,CL-64274,Home Office,Brazil,Belo Horizonte,MG,PROD-85727,Technology,Phones,592.92
BR-1972-774849,28/03/2022,CL-83046,Corporate,Brazil,Belo Horizonte,MG,PROD-69375,Technology,Machines,619.71
UN-2008-386205,30/11/2022,CL-61021,Home Office,United States,Los Angeles,CA,PROD-67795,Technology,Machines,323.48
BR-1999-254035,19/01/2022,CL-25456,Home Office,Brazil,São Paulo,SP,PROD-73654,Technology,Machines,883.17
BR-1992-607259,26/08/2023,CL-89129,Home Office,Brazil,São Paulo,SP,PROD-13661,Technology,Accessories,515.99
BR-2006-989348,10/03/2022,CL-61579,Consumer,Brazil,Salvador,BA,PROD-48087,Technology,Copiers,435.7
CA-2014-483517,12/07/2020,CL-96686,Corporate,Canada,Calgary,AB,PROD-67937,Furniture,Bookcases,279.09
BR-2000-302256,08/12/2021,CL-22731,Consumer,Brazil,Belo Horizonte,MG,PROD-21441,Technology,Machines,488.38
BR-2022-428733,24/12/2022,CL-83615,Corporate,Brazil,Belo Horizonte,MG,PROD-60151,Office Supplies,Paper,175.68
UN-1977-427465,05/11/2024,CL-39411,Consumer,United States,Chicago,IL,PROD-25712,Office Supplies,Labels,100.15
BR-2022-504966,08/09/2021,CL-20193,Corporate,Brazil,Curitiba,PR,PROD-36596,Furniture,Bookcases,250.47
CA-1981-793634,25/10/2022,CL-29042,Home Office,Canada,Vancouver,BC,PROD-91620,Furniture,Tables,384.16
BR-1976-996394,09/04/2021,CL-77817,Corporate,Brazil,Belo Horizonte,MG,PROD-48389,Office Supplies,Binders,102.84
CA-1971-593029,01/11/2022,CL-27470,Home Office,Canada,Calgary,AB,PROD-47719,Office Supplies,Binders,34.82
BR-2016-754368,01/03/2025,CL-91445,Corporate,Brazil,São Paulo,SP,PROD-89288,Technology,Machines,439.51
BR-2012-666979,10/10/2023,CL-43301,Consumer,Brazil,Salvador,BA,PROD-83000,Technology,Phones,624.76
UN-1979-830216,17/11/2024,CL-23888,Corporate,United States,Los Angeles,CA,PROD-19480,Office Supplies,Storage,83.97
CA-1970-836403,14/04/2023,CL-11844,Home Office,Canada,Vancouver,BC,PROD-71050,Office Supplies,Labels,168.23
CA-2015-992644,26/04/2025,CL-41311,Consumer,Canada,Vancouver,BC,PROD-34555,Office Supplies,Binders,11.65
UN-1979-912365,12/03/2023,CL-31343,Consumer,United States,New York,NY,PROD-32382,Office Supplies,Paper,1.0
UN-2010-773389,10/09/2021,CL-86211,Home Office,United States,Los Angeles,CA,PROD-69822,Technology,Phones,618.24
CA-1995-322436,08/11/2022,CL-13452,Consumer,Canada,Toronto,ON,PROD-72239,Furniture,Chairs,410.47
UN-1971-579790,06/07/2021,CL-24375,Corporate,United States,Houston,TX,PROD-85810,Furniture,Furnishings,403.65
CA-2017-649742,23/01/2022,CL-18813,Consumer,Canada,Calgary,AB,PROD-59907,Technology,Machines,776.46
UN-1993-894498,15/07/2023,CL-45499,Corporate,United States,Houston,TX,PROD-18403,Office Supplies,Binders,106.59
CA-2023-708782,27/08/2023,CL-74616,Consumer,Canada,Vancouver,BC,PROD-15379,Office Supplies,Labels,61.34
UN-2025-948947,23/12/2020,CL-28094,Consumer,United States,Los Angeles,CA,PROD-69249,Furniture,Chairs,324.16
CA-2024-229321,04/06/2020,CL-91400,Home Office,Canada,Vancouver,BC,PROD-68216,Furniture,Bookcases,113.25
BR-2018-580980,29/03/2022,CL-38699,Corporate,Brazil,Curitiba,PR,PROD-24320,Office Supplies,Paper,29.64
UN-2010-681069,03/04/2025,CL-43935,Corporate,United States,Los Angeles,CA,PROD-28943,Office Supplies,Paper,68.41
UN-1978-964628,09/05/2023,CL-68655,Corporate,United States,Miami,FL,PROD-75564,Office Supplies,Binders,193.76
BR-2003-781912,18/05/2025,CL-24803,Consumer,Brazil,Belo Horizonte,MG,PROD-26783,Office Supplies,Labels,96.72
UN-2022-637264,24/07/2020,CL-72416,Corporate,United States,New York,NY,PROD-42629,Furniture,Furnishings,386.15
BR-1985-748658,29/03/2021,CL-98765,Corporate,Brazil,São Paulo,SP,PROD-75824,Office Supplies,Labels,104.58
UN-1978-651930,10/04/2024,CL-94947,Home Office,United States,New York,NY,PROD-89678,Technology,Copiers,382.1
BR-1988-864672,15/08/2021,CL-29043,Home Office,Brazil,Salvador,BA,PROD-56850,Technology,Phones,372.89
CA-1998-719539,14/01/2022,CL-74421,Home Office,Canada,Vancouver,BC,PROD-97217,Furniture,Chairs,400.46
BR-2007-959087,21/06/2023,CL-44859,Consumer,Brazil,Salvador,BA,PROD-30810,Technology,Machines,474.52
UN-2006-841417,12/03/2023,CL-61227,Consumer,United States,New York,NY,PROD-18723,Furniture,Tables,458.73
CA-1996-653080,15/07/2023,CL-29776,Corporate,Canada,Toronto,ON,PROD-72810,Technology,Accessories,558.98
UN-2021-300397,10/01/2023,CL-89547,Home Office,United States,Houston,TX,PROD-84292,Technology,Copiers,396.38
CA-1984-850088,10/07/2021,CL-92112,Corporate,Canada,Vancouver,BC,PROD-92318,Office Supplies,Storage,152.24
BR-1987-269846,24/08/2020,CL-67102,Corporate,Brazil,Rio de Janeiro,RJ,PROD-96568,Office Supplies,Labels,112.81
UN-2020-191202,19/01/2021,CL-44355,Consumer,United States,Houston,TX,PROD-27427,Furniture,Chairs,245.69
UN-1971-350981,29/09/2021,CL-47045,Corporate,United States,Los Angeles,CA,PROD-14903,Office Supplies,Labels,78.9
BR-2002-520335,12/08/2021,CL-67146,Corporate,Brazil,Salvador,BA,PROD-44001,Furniture,Furnishings,242.79
CA-1998-129517,15/11/2020,CL-93994,Corporate,Canada,Montreal,QC,PROD-51335,Technology,Machines,781.4
UN-1994-842711,18/06/2021,CL-13057,Corporate,United States,New York,NY,PROD-62538,Furniture,Chairs,187.76
UN-2002-742694,17/10/2021,CL-75013,Home Office,United States,New York,NY,PROD-28813,Technology,Accessories,308.73
UN-2007-862789,19/05/2022,CL-56493,Consumer,United States,Chicago,IL,PROD-63825,Furniture,Tables,368.25
CA-1988-789142,16/08/2024,CL-44143,Consumer,Canada,Ottawa,ON,PROD-78200,Furniture,Chairs,381.99
UN-1981-549954,05/12/2020,CL-92135,Home Office,United States,Miami,FL,PROD-54396,Furniture,Chairs,216.82
CA-2000-313913,09/12/2020,CL-94093,Consumer,Canada,Montreal,QC,PROD-62332,Technology,Phones,522.32
CA-1999-337768,21/02/2021,CL-72236,Consumer,Canada,Vancouver,BC,PROD-52254,Office Supplies,Paper,79.37
UN-2010-293822,16/01/2024,CL-64967,Consumer,United States,Chicago,IL,PROD-11319,Furniture,Tables,288.84
UN-1998-835373,09/08/2020,CL-33897,Consumer,United States,Miami,FL,PROD-47124,Office Supplies,Storage,42.77
UN-1978-953536,10/05/2022,CL-54021,Home Office,United States,Miami,FL,PROD-87990,Furniture,Furnishings,201.89
UN-1989-988946,28/06/2021,CL-17129,Consumer,United States,Chicago,IL,PROD-28905,Technology,Machines,837.62
BR-2014-145168,06/12/2024,CL-53029,Corporate,Brazil,Salvador,BA,PROD-59407,Technology,Phones,303.31
BR-1993-420334,29/04/2021,CL-23890,Home Office,Brazil,São Paulo,SP,PROD-58856,Office Supplies,Storage,102.61
UN-1987-806080,18/02/2023,CL-27184,Home Office,United States,Houston,TX,PROD-47605,Technology,Copiers,361.14
BR-2016-976977,06/10/2021,CL-23051,Home Office,Brazil,Curitiba,PR,PROD-51426,Office Supplies,Labels,94.75
CA-1985-448113,24/06/2020,CL-74470,Corporate,Canada,Montreal,QC,PROD-64365,Furniture,Furnishings,299.79
UN-1972-913670,04/11/2022,CL-85010,Consumer,United States,Miami,FL,PROD-33942,Office Supplies,Paper,111.25
UN-1973-425664,16/07/2022,CL-31781,Home Office,United States,Miami,FL,PROD-46106,Furniture,Furnishings,341.65
BR-1971-483615,23/06/2021,CL-48121,Consumer,Brazil,Belo Horizonte,MG,PROD-52378,Furniture,Furnishings,147.47
CA-1997-152749,04/07/2023,CL-16611,Consumer,Canada,Toronto,ON,PROD-93961,Technology,Machines,772.78
CA-2008-814359,21/08/2024,CL-53373,Corporate,Canada,Vancouver,BC,PROD-65310,Furniture,Furnishings,396.73
CA-1995-493669,03/04/2024,CL-27618,Consumer,Canada,Ottawa,ON,PROD-49627,Furniture,Furnishings,468.39
UN-2023-990394,06/01/2024,CL-49586,Home Office,United States,New York,NY,PROD-78535,Office Supplies,Binders,107.97
CA-2012-478087,14/01/2023,CL-95168,Corporate,Canada,Toronto,ON,PROD-83197,Technology,Machines,466.3
BR-1995-788872,19/12/2020,CL-25269,Home Office,Brazil,Belo Horizonte,MG,PROD-20085,Office Supplies,Paper,166.58
BR-2010-887045,07/03/2024,CL-57497,Corporate,Brazil,Salvador,BA,PROD-72771,Technology,Machines,881.29
BR-1995-549485,18/05/2023,CL-73658,Home Office,Brazil,Rio de Janeiro,RJ,PROD-11551,Furniture,Furnishings,314.63
UN-1998-942005,03/11/2022,CL-19310,Corporate,United States,Chicago,IL,PROD-80623,Office Supplies,Storage,193.31
CA-1986-338518,18/11/2021,CL-89007,Corporate,Canada,Montreal,QC,PROD-16792,Technology,Phones,282.83
BR-2002-247373,21/07/2022,CL-78244,Corporate,Brazil,Curitiba,PR,PROD-40343,Furniture,Furnishings,317.31
CA-1979-205902,27/04/2021,CL-46921,Corporate,Canada,Montreal,QC,PROD-34122,Technology,Machines,107.08
BR-2001-724518,21/07/2022,CL-20907,Home Office,Brazil,Curitiba,PR,PROD-33949,Furniture,Chairs,378.92
BR-1970-340298,09/02/2024,CL-53913,Home Office,Brazil,Rio de Janeiro,RJ,PROD-38105,Office Supplies,Labels,47.86
BR-1973-544651,10/05/2021,CL-64328,Home Office,Brazil,Belo Horizonte,MG,PROD-62841,Furniture,Tables,294.8
BR-1974-511070,19/02/2025,CL-64056,Home Office,Brazil,São Paulo,SP,PROD-15695,Office Supplies,Labels,47.59
BR-2024-933984,04/06/2021,CL-49812,Consumer,Brazil,Rio de Janeiro,RJ,PROD-18994,Technology,Copiers,458.32
BR-1978-130211,15/10/2024,CL-21779,Consumer,Brazil,São Paulo,SP,PROD-57023,Technology,Accessories,418.83
BR-1984-487403,29/09/2020,CL-43330,Corporate,Brazil,Salvador,BA,PROD-29828,Furniture,Bookcases,359.5
CA-2024-776978,22/08/2020,CL-45777,Consumer,Canada,Calgary,AB,PROD-18469,Technology,Phones,324.71
UN-2007-526017,04/12/2023,CL-48041,Home Office,United States,Chicago,IL,PROD-66595,Furniture,Furnishings,459.5
CA-1976-842219,16/05/2022,CL-99453,Home Office,Canada,Toronto,ON,PROD-43060,Technology,Phones,381.11
CA-1997-129023,28/03/2024,CL-53964,Home Office,Canada,Montreal,QC,PROD-24323,Furniture,Furnishings,128.9
CA-2021-869348,07/10/2022,CL-60395,Consumer,Canada,Ottawa,ON,PROD-46246,Office Supplies,Labels,130.72
BR-2003-210618,07/03/2021,CL-26727,Consumer,Brazil,Salvador,BA,PROD-31951,Furniture,Chairs,161.05
BR-1998-340096,16/10/2021,CL-64437,Home Office,Brazil,Belo Horizonte,MG,PROD-65476,Office Supplies,Storage,84.9
BR-1972-485434,22/10/2024,CL-45117,Corporate,Brazil,Rio de Janeiro,RJ,PROD-81385,Technology,Copiers,704.5
CA-1970-961653,17/01/2025,CL-34145,Corporate,Canada,Ottawa,ON,PROD-63995,Office Supplies,Labels,113.73
UN-1976-530455,23/10/2024,CL-28286,Home Office,United States,New York,NY,PROD-78653,Furniture,Bookcases,349.78
UN-2000-751923,13/07/2023,CL-94084,Home Office,United States,Chicago,IL,PROD-14263,Furniture,Tables,143.52
CA-1980-546789,30/04/2021,CL-15687,Corporate,Canada,Toronto,ON,PROD-88039,Technology,Phones,156.42
BR-2018-692853,03/09/2020,CL-52798,Corporate,Brazil,Curitiba,PR,PROD-93554,Technology,Accessories,526.19
BR-1993-440006,03/05/2021,CL-23404,Consumer,Brazil,Rio de Janeiro,RJ,PROD-11105,Office Supplies,Binders,135.5
BR-2001-230106,06/12/2020,CL-29680,Home Office,Brazil,Salvador,BA,PROD-11177,Office Supplies,Paper,141.5
UN-1983-138154,18/02/2021,CL-16444,Corporate,United States,Miami,FL,PROD-75028,Technology,Machines,1082.17
CA-1972-479392,27/09/2024,CL-57462,Corporate,Canada,Montreal,QC,PROD-53327,Office Supplies,Binders,92.44
BR-2000-620858,22/11/2023,CL-64531,Corporate,Brazil,Rio de Janeiro,RJ,PROD-50459,Technology,Copiers,362.93
CA-1986-975291,12/04/2021,CL-54194,Home Office,Canada,Ottawa,ON,PROD-69843,Furniture,Bookcases,202.26
UN-2001-707707,15/11/2020,CL-54076,Home Office,United States,Miami,FL,PROD-25741,Technology,Phones,58.24
CA-1992-725473,14/05/2022,CL-91134,Corporate,Canada,Ottawa,ON,PROD-18010,Furniture,Bookcases,408.78
UN-1973-508683,03/02/2021,CL-63190,Home Office,United States,New York,NY,PROD-27565,Furniture,Tables,307.26
CA-1994-157405,11/11/2022,CL-40518,Corporate,Canada,Montreal,QC,PROD-22714,Technology,Phones,571.1
BR-1988-951945,05/12/2024,CL-14387,Consumer,Brazil,São Paulo,SP,PROD-41299,Technology,Machines,725.53
BR-1990-607562,07/08/2024,CL-72968,Home Office,Brazil,Rio de Janeiro,RJ,PROD-64907,Office Supplies,Storage,93.56
CA-2024-867357,10/02/2022,CL-10694,Corporate,Canada,Calgary,AB,PROD-65693,Technology,Machines,349.26
BR-1981-753051,28/10/2023,CL-96651,Consumer,Brazil,São Paulo,SP,PROD-18701,Technology,Phones,589.07
UN-2017-619546,21/05/2021,CL-32427,Corporate,United States,Los Angeles,CA,PROD-33064,Technology,Machines,835.75
CA-1971-457844,01/02/2022,CL-92773,Consumer,Canada,Montreal,QC,PROD-68721,Office Supplies,Binders,100.36
BR-2008-931494,25/07/2020,CL-85157,Corporate,Brazil,Belo Horizonte,MG,PROD-22159,Furniture,Bookcases,434.24
BR-1982-784479,12/02/2024,CL-92142,Corporate,Brazil,São Paulo,SP,PROD-54923,Furniture,Tables,124.11
CA-2006-784182,21/05/2023,CL-38740,Corporate,Canada,Toronto,ON,PROD-94897,Office Supplies,Paper,104.61
CA-2016-398187,27/11/2024,CL-74314,Consumer,Canada,Montreal,QC,PROD-59135,Furniture,Furnishings,333.3
UN-2000-318755,09/06/2023,CL-83905,Home Office,United States,Los Angeles,CA,PROD-91727,Office Supplies,Labels,83.5
BR-2017-494081,15/01/2024,CL-86328,Home Office,Brazil,Curitiba,PR,PROD-95492,Office Supplies,Paper,80.92
BR-2010-166921,26/01/2024,CL-57694,Corporate,Brazil,Belo Horizonte,MG,PROD-27946,Technology,Phones,941.03
UN-2003-470932,29/07/2022,CL-16453,Corporate,United States,Chicago,IL,PROD-66554,Furniture,Furnishings,374.32
BR-1983-409283,01/09/2020,CL-17993,Home Office,Brazil,Rio de Janeiro,RJ,PROD-62960,Furniture,Bookcases,344.53
UN-2008-636104,10/06/2021,CL-28458,Home Office,United States,Chicago,IL,PROD-60486,Furniture,Bookcases,145.18
BR-1992-526128,17/06/2020,CL-42305,Consumer,Brazil,Salvador,BA,PROD-91870,Furniture,Bookcases,344.54
BR-2015-814979,09/02/2022,CL-30332,Consumer,Brazil,São Paulo,SP,PROD-46502,Technology,Accessories,172.11
BR-2011-485506,13/02/2022,CL-56132,Corporate,Brazil,Salvador,BA,PROD-35167,Office Supplies,Binders,50.35
UN-1980-932127,03/11/2023,CL-48142,Consumer,United States,Los Angeles,CA,PROD-30546,Furniture,Furnishings,251.85
BR-1987-903224,26/02/2024,CL-86056,Consumer,Brazil,Belo Horizonte,MG,PROD-92066,Furniture,Chairs,371.37
UN-1996-107496,20/02/2024,CL-85731,Corporate,United States,Miami,FL,PROD-87019,Furniture,Furnishings,277.87
BR-1980-481635,18/02/2024,CL-23128,Consumer,Brazil,Salvador,BA,PROD-40488,Furniture,Bookcases,301.06
BR-1994-907278,01/02/2021,CL-80936,Corporate,Brazil,Rio de Janeiro,RJ,PROD-78206,Technology,Machines,296.7
BR-1974-205286,23/05/2025,CL-28442,Consumer,Brazil,Belo Horizonte,MG,PROD-39521,Technology,Copiers,634.51
CA-1986-895418,16/11/2024,CL-68889,Corporate,Canada,Calgary,AB,PROD-49547,Office Supplies,Storage,40.69
BR-2017-137802,04/08/2021,CL-89620,Corporate,Brazil,Salvador,BA,PROD-61825,Technology,Machines,604.63
BR-1971-318517,15/06/2024,CL-76619,Consumer,Brazil,Rio de Janeiro,RJ,PROD-57694,Office Supplies,Storage,142.53
UN-1973-261859,08/09/2020,CL-18339,Consumer,United States,New York,NY,PROD-91151,Furniture,Chairs,203.62
UN-1997-667359,05/09/2022,CL-20332,Corporate,United States,Chicago,IL,PROD-50849,Furniture,Tables,204.09
UN-1998-600007,11/12/2023,CL-45629,Corporate,United States,New York,NY,PROD-23453,Furniture,Tables,428.66
UN-1991-262760,08/04/2021,CL-57704,Home Office,United States,Houston,TX,PROD-58469,Office Supplies,Paper,78.79
BR-2012-754005,24/03/2023,CL-34022,Consumer,Brazil,Rio de Janeiro,RJ,PROD-92578,Office Supplies,Binders,80.84
UN-2021-803386,17/08/2020,CL-23833,Home Office,United States,Chicago,IL,PROD-48482,Office Supplies,Binders,130.35
CA-2024-632936,28/12/2020,CL-34791,Home Office,Canada,Calgary,AB,PROD-27190,Furniture,Furnishings,280.75
CA-1973-646071,28/05/2021,CL-25127,Home Office,Canada,Montreal,QC,PROD-31694,Office Supplies,Paper,127.77
CA-2010-554974,20/03/2024,CL-17498,Home Office,Canada,Toronto,ON,PROD-45325,Technology,Machines,216.34
BR-2015-870426,18/07/2024,CL-65437,Home Office,Brazil,São Paulo,SP,PROD-81041,Technology,Accessories,458.28
UN-1978-251884,23/05/2024,CL-19982,Home Office,United States,New York,NY,PROD-58180,Furniture,Furnishings,316.14
BR-1972-891728,24/07/2022,CL-47097,Consumer,Brazil,Curitiba,PR,PROD-43946,Office Supplies,Storage,87.97
BR-2020-820549,01/08/2020,CL-42750,Consumer,Brazil,São Paulo,SP,PROD-94191,Office Supplies,Labels,195.75
CA-2009-847294,26/08/2022,CL-64718,Home Office,Canada,Vancouver,BC,PROD-49209,Furniture,Tables,304.4
BR-2007-273281,04/06/2022,CL-48937,Corporate,Brazil,Rio de Janeiro,RJ,PROD-93138,Furniture,Furnishings,201.19
CA-1974-628127,10/02/2025,CL-85760,Corporate,Canada,Montreal,QC,PROD-37367,Furniture,Tables,296.77
UN-2021-752123,15/03/2025,CL-86632,Consumer,United States,Houston,TX,PROD-52025,Technology,Copiers,523.32
CA-2009-308913,16/09/2022,CL-71988,Home Office,Canada,Vancouver,BC,PROD-72306,Furniture,Bookcases,228.94
UN-1991-895611,10/06/2020,CL-67946,Corporate,United States,Los Angeles,CA,PROD-18274,Furniture,Furnishings,329.31
UN-2015-896706,15/07/2022,CL-55087,Corporate,United States,Miami,FL,PROD-25968,Office Supplies,Paper,127.63
UN-1991-240882,22/12/2020,CL-61090,Corporate,United States,Chicago,IL,PROD-15238,Technology,Machines,718.94
UN-1972-472252,17/11/2021,CL-55849,Home Office,United States,Los Angeles,CA,PROD-80969,Technology,Copiers,755.9
UN-2011-869794,03/08/2022,CL-93371,Home Office,United States,Miami,FL,PROD-79390,Technology,Phones,770.77
BR-1972-581528,07/09/2024,CL-99659,Corporate,Brazil,Rio de Janeiro,RJ,PROD-43036,Office Supplies,Storage,66.48
CA-2013-923772,12/12/2022,CL-82727,Consumer,Canada,Ottawa,ON,PROD-53826,Technology,Copiers,557.43
CA-1996-890012,22/08/2024,CL-19211,Consumer,Canada,Ottawa,ON,PROD-39243,Furniture,Chairs,202.2
CA-2003-295404,01/12/2024,CL-23721,Consumer,Canada,Vancouver,BC,PROD-65939,Furniture,Chairs,203.91
CA-2014-473776,26/04/2022,CL-21991,Corporate,Canada,Calgary,AB,PROD-85321,Office Supplies,Paper,154.0
BR-1983-255193,20/12/2020,CL-93605,Home Office,Brazil,São Paulo,SP,PROD-96802,Technology,Phones,349.39
CA-2010-250451,10/05/2024,CL-67287,Consumer,Canada,Vancouver,BC,PROD-52710,Furniture,Chairs,347.0
CA-2016-157921,24/02/2024,CL-68271,Home Office,Canada,Ottawa,ON,PROD-47150,Furniture,Chairs,418.13
CA-2025-179193,09/06/2021,CL-11253,Corporate,Canada,Ottawa,ON,PROD-56695,Technology,Machines,420.3
CA-1996-921341,11/12/2023,CL-42236,Consumer,Canada,Montreal,QC,PROD-82892,Furniture,Bookcases,280.31
BR-2021-530523,24/02/2025,CL-53352,Home Office,Brazil,Curitiba,PR,PROD-78034,Office Supplies,Storage,34.27
BR-1976-496385,27/11/2022,CL-30402,Consumer,Brazil,Belo Horizonte,MG,PROD-29136,Furniture,Tables,409.64
BR-1995-389413,29/11/2023,CL-66282,Corporate,Brazil,Curitiba,PR,PROD-85105,Furniture,Furnishings,437.47
UN-1980-551878,06/04/2021,CL-57145,Consumer,United States,Miami,FL,PROD-83805,Technology,Copiers,200.36
BR-2003-153915,03/04/2022,CL-71278,Consumer,Brazil,Belo Horizonte,MG,PROD-37835,Office Supplies,Labels,110.98
UN-1973-528601,08/11/2022,CL-34212,Home Office,United States,Houston,TX,PROD-96663,Technology,Phones,685.25
CA-2002-273677,16/07/2024,CL-64431,Consumer,Canada,Toronto,ON,PROD-89431,Office Supplies,Storage,56.4
UN-1988-141725,10/04/2025,CL-88908,Home Office,United States,Los Angeles,CA,PROD-90354,Furniture,Tables,67.35
UN-1985-239809,12/07/2022,CL-54571,Corporate,United States,Houston,TX,PROD-14392,Furniture,Furnishings,413.56
BR-2021-113108,24/11/2021,CL-82065,Consumer,Brazil,São Paulo,SP,PROD-47258,Furniture,Chairs,295.43
UN-1999-236663,27/02/2023,CL-29101,Consumer,United States,Chicago,IL,PROD-72780,Technology,Accessories,246.64
CA-1984-721514,21/12/2021,CL-90871,Consumer,Canada,Montreal,QC,PROD-39337,Technology,Copiers,454.27
UN-2015-629653,19/10/2024,CL-96708,Consumer,United States,Miami,FL,PROD-73367,Office Supplies,Storage,149.91
UN-2009-666320,16/11/2022,CL-61896,Home Office,United States,New York,NY,PROD-72832,Office Supplies,Paper,168.8
UN-1977-808634,02/04/2025,CL-34703,Home Office,United States,Houston,TX,PROD-73016,Office Supplies,Binders,65.29
BR-2024-598636,17/03/2024,CL-28557,Consumer,Brazil,Salvador,BA,PROD-82804,Technology,Machines,412.86
BR-1974-843682,16/07/2020,CL-85371,Home Office,Brazil,Salvador,BA,PROD-85592,Office Supplies,Binders,168.78
UN-1981-966065,30/08/2022,CL-14328,Consumer,United States,Houston,TX,PROD-21561,Technology,Copiers,378.91
BR-2014-282826,30/01/2024,CL-35817,Home Office,Brazil,Belo Horizonte,MG,PROD-93865,Office Supplies,Paper,137.05
UN-1971-138365,08/08/2021,CL-81061,Corporate,United States,Miami,FL,PROD-38857,Technology,Machines,748.89
BR-2001-247608,28/03/2022,CL-91847,Home Office,Brazil,Salvador,BA,PROD-58311,Furniture,Furnishings,69.12
BR-2005-176798,06/11/2020,CL-45544,Corporate,Brazil,Salvador,BA,PROD-80620,Office Supplies,Labels,242.66
UN-2006-455213,02/05/2024,CL-84721,Corporate,United States,Houston,TX,PROD-84213,Technology,Copiers,746.66
BR-1977-497487,15/11/2021,CL-77554,Home Office,Brazil,Curitiba,PR,PROD-10688,Technology,Accessories,398.12
CA-1997-714603,04/03/2021,CL-35301,Consumer,Canada,Ottawa,ON,PROD-31783,Technology,Phones,786.88
UN-1980-406581,18/11/2020,CL-79046,Corporate,United States,Miami,FL,PROD-18524,Office Supplies,Labels,98.37
UN-2012-975484,25/08/2020,CL-40165,Consumer,United States,Chicago,IL,PROD-88739,Furniture,Bookcases,228.34
CA-1976-245321,16/08/2022,CL-52068,Consumer,Canada,Vancouver,BC,PROD-13693,Office Supplies,Labels,91.28
BR-2024-310142,21/01/2025,CL-72337,Consumer,Brazil,São Paulo,SP,PROD-63689,Technology,Machines,347.14
CA-1986-158830,16/02/2021,CL-36073,Consumer,Canada,Vancouver,BC,PROD-42755,Office Supplies,Storage,134.22
BR-2016-759963,23/07/2023,CL-62976,Consumer,Brazil,Belo Horizonte,MG,PROD-37291,Technology,Accessories,378.35
BR-2004-650261,11/04/2025,CL-66249,Corporate,Brazil,Curitiba,PR,PROD-71004,Furniture,Bookcases,323.54
BR-2023-628333,15/09/2024,CL-99773,Home Office,Brazil,Salvador,BA,PROD-91181,Furniture,Bookcases,369.77
CA-2000-244112,22/05/2025,CL-81901,Home Office,Canada,Vancouver,BC,PROD-99918,Furniture,Furnishings,252.74
BR-1977-106728,30/08/2021,CL-66800,Home Office,Brazil,Salvador,BA,PROD-15208,Technology,Copiers,345.17
CA-2000-168270,15/02/2021,CL-80042,Home Office,Canada,Montreal,QC,PROD-76984,Technology,Machines,595.76
BR-2019-175488,09/08/2020,CL-40464,Home Office,Brazil,Salvador,BA,PROD-21044,Technology,Copiers,191.22
